Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Afghanistan,AFG,Control of Corruption: Percentile Rank,CC.PER.RNK,5.7142858505249,3.80952382087708,3.80952382087708,4.7619047164917,5.7142858505249,4.7619047164917,12.380952835083,12.2641506195068,13.6792449951172
Afghanistan,AFG,Regulatory Quality: Percentile Rank,RQ.PER.RNK,13.8095235824585,7.14285707473755,7.14285707473755,10.4761905670166,10.4761905670166,8.09523773193359,8.09523773193359,8.96226406097412,9.43396186828613
Afghanistan,AFG,Government Effectiveness: Percentile Rank,GE.PER.RNK,6.66666650772095,7.61904764175415,7.14285707473755,7.14285707473755,6.66666650772095,5.2380952835083,5.2380952835083,1.88679242134094,1.41509437561035
Afghanistan,AFG,Rule of Law: Percentile Rank,RL.PER.RNK,4.2857141494751,5.7142858505249,5.2380952835083,4.2857141494751,4.2857141494751,2.38095235824585,1.90476191043854,5.18867921829224,5.18867921829224
Afghanistan,AFG,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,0.952380955219269,0.952380955219269,0.476190477609634,0.471698105335236,0.943396210670471,0.471698105335236,1.41509437561035,0.943396210670471,1.42180097103119
Albania,ALB,Control of Corruption: Percentile Rank,CC.PER.RNK,36.1904754638672,37.6190490722656,40.476188659668,33.3333320617676,31.9047622680664,31.9047622680664,31.9047622680664,38.6792449951172,43.3962249755859
Albania,ALB,Regulatory Quality: Percentile Rank,RQ.PER.RNK,59.523811340332,60.9523811340332,61.9047622680664,62.8571434020996,61.9047622680664,58.5714302062988,58.5714302062988,57.5471687316895,58.4905662536621
Albania,ALB,Government Effectiveness: Percentile Rank,GE.PER.RNK,54.2857131958008,55.238094329834,57.6190490722656,55.238094329834,49.0476188659668,48.0952377319336,50.9523811340332,56.1320762634277,60.3773574829102
Albania,ALB,Rule of Law: Percentile Rank,RL.PER.RNK,44.2857131958008,41.9047622680664,38.5714302062988,37.1428565979004,38.0952377319336,40,42.8571434020996,47.1698112487793,45.7547187805176
Albania,ALB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,58.0952377319336,57.6190490722656,59.523811340332,58.4905662536621,51.886791229248,50,52.3584899902344,49.5283012390137,51.6587677001953
Algeria,DZA,Control of Corruption: Percentile Rank,CC.PER.RNK,30.4761905670166,30,31.9047622680664,28.5714282989502,28.0952377319336,27.619047164917,29.5238094329834,27.8301887512207,30.1886787414551
Algeria,DZA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,7.61904764175415,9.5238094329834,9.0476188659668,8.09523773193359,7.14285707473755,8.5714282989502,10,14.1509437561035,16.0377349853516
Algeria,DZA,Government Effectiveness: Percentile Rank,GE.PER.RNK,36.6666679382324,35.238094329834,31.4285717010498,35.238094329834,32.8571434020996,31.9047622680664,28.5714282989502,32.5471687316895,27.3584899902344
Algeria,DZA,Rule of Law: Percentile Rank,RL.PER.RNK,17.1428565979004,18.0952377319336,18.0952377319336,21.9047622680664,20.4761905670166,22.380952835083,22.380952835083,22.1698112487793,26.4150943756104
Algeria,DZA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,11.9047622680664,12.380952835083,15.7142858505249,17.9245281219482,13.2075471878052,17.9245281219482,15.5660381317139,22.6415100097656,23.222749710083
American Samoa,ASM,Control of Corruption: Percentile Rank,CC.PER.RNK,85.7142868041992,87.1428604125977,93.8095245361328,93.3333358764648,94.2857131958008,88.5714263916016,88.5714263916016,88.6792449951172,87.7358474731445
American Samoa,ASM,Regulatory Quality: Percentile Rank,RQ.PER.RNK,59.0476188659668,59.0476188659668,41.4285697937012,40,40.9523811340332,70.476188659668,70.476188659668,70.7547149658203,68.3962249755859
American Samoa,ASM,Government Effectiveness: Percentile Rank,GE.PER.RNK,68.5714263916016,69.523811340332,70.476188659668,69.523811340332,70,72.8571395874023,72.3809509277344,74.5283050537109,73.1132049560547
American Samoa,ASM,Rule of Law: Percentile Rank,RL.PER.RNK,86.6666641235352,87.1428604125977,86.6666641235352,87.1428604125977,87.1428604125977,84.2857131958008,85.2380981445312,86.3207550048828,85.3773574829102
American Samoa,ASM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,90.9523773193359,91.4285736083984,91.9047622680664,91.0377349853516,90.5660400390625,87.7358474731445,87.7358474731445,91.0377349853516,91.9431304931641
Andorra,AND,Control of Corruption: Percentile Rank,CC.PER.RNK,85.7142868041992,87.1428604125977,86.1904754638672,86.1904754638672,87.1428604125977,88.5714263916016,88.5714263916016,88.6792449951172,87.7358474731445
Andorra,AND,Regulatory Quality: Percentile Rank,RQ.PER.RNK,78.5714263916016,78.0952377319336,85.7142868041992,85.7142868041992,86.1904754638672,88.5714263916016,89.523811340332,90.0943374633789,89.6226425170898
Andorra,AND,Government Effectiveness: Percentile Rank,GE.PER.RNK,95.7142868041992,96.6666641235352,98.0952377319336,98.5714263916016,98.0952377319336,95.7142868041992,97.1428604125977,92.4528274536133,91.0377349853516
Andorra,AND,Rule of Law: Percentile Rank,RL.PER.RNK,90,90.9523773193359,90.476188659668,90.9523773193359,90.9523773193359,92.8571395874023,93.3333358764648,90.5660400390625,91.5094375610352
Andorra,AND,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,97.6190490722656,97.1428604125977,97.1428604125977,97.1698150634766,98.5849075317383,99.0566024780273,98.5849075317383,98.5849075317383,98.5782012939453
Angola,AGO,Control of Corruption: Percentile Rank,CC.PER.RNK,4.2857141494751,4.7619047164917,5.7142858505249,10.9523811340332,14.2857141494751,18.5714282989502,29.0476188659668,30.1886787414551,29.2452831268311
Angola,AGO,Regulatory Quality: Percentile Rank,RQ.PER.RNK,21.9047622680664,15.2380952835083,12.380952835083,20.9523811340332,18.0952377319336,19.0476188659668,27.1428565979004,29.7169818878174,22.6415100097656
Angola,AGO,Government Effectiveness: Percentile Rank,GE.PER.RNK,18.0952377319336,15.2380952835083,17.1428565979004,14.7619047164917,11.9047622680664,9.5238094329834,12.380952835083,14.1509437561035,14.6226415634155
Angola,AGO,Rule of Law: Percentile Rank,RL.PER.RNK,12.8571424484253,16.1904754638672,14.7619047164917,16.6666660308838,15.2380952835083,18.0952377319336,17.1428565979004,16.5094337463379,14.6226415634155
Angola,AGO,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,28.0952377319336,33.3333320617676,30.4761905670166,34.9056587219238,31.6037731170654,24.5283012390137,21.2264156341553,23.1132068634033,32.2274894714355
Anguilla,AIA,Control of Corruption: Percentile Rank,CC.PER.RNK,85.7142868041992,87.1428604125977,86.1904754638672,86.1904754638672,87.1428604125977,73.8095245361328,73.3333358764648,88.6792449951172,87.7358474731445
Anguilla,AIA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,78.5714263916016,78.0952377319336,78.0952377319336,77.1428604125977,75.2380981445312,79.523811340332,80.9523773193359,80.1886825561523,79.2452850341797
Anguilla,AIA,Government Effectiveness: Percentile Rank,GE.PER.RNK,79.0476226806641,86.6666641235352,75.7142868041992,75.7142868041992,75.2380981445312,80,79.523811340332,84.4339599609375,87.2641525268555
Anguilla,AIA,Rule of Law: Percentile Rank,RL.PER.RNK,54.2857131958008,51.4285697937012,49.523811340332,50.476188659668,60.9523811340332,63.3333320617676,63.3333320617676,63.6792449951172,75
Anguilla,AIA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,93.3333358764648,93.8095245361328,96.1904754638672,92.9245300292969,94.8113174438477,98.5849075317383,98.1132049560547,91.0377349853516,91.9431304931641
Antigua and Barbuda,ATG,Control of Corruption: Percentile Rank,CC.PER.RNK,72.3809509277344,71.9047622680664,60.9523811340332,61.9047622680664,61.9047622680664,60.9523811340332,60.9523811340332,63.2075462341309,62.2641525268555
Antigua and Barbuda,ATG,Regulatory Quality: Percentile Rank,RQ.PER.RNK,64.7619018554688,65.2380981445312,63.3333320617676,65.7142868041992,67.6190490722656,68.5714263916016,64.2857131958008,61.3207550048828,70.2830200195312
Antigua and Barbuda,ATG,Government Effectiveness: Percentile Rank,GE.PER.RNK,61.9047622680664,63.3333320617676,51.9047622680664,50.476188659668,49.523811340332,44.2857131958008,44.2857131958008,46.2264137268066,63.6792449951172
Antigua and Barbuda,ATG,Rule of Law: Percentile Rank,RL.PER.RNK,70,68.5714263916016,64.7619018554688,63.8095245361328,62.8571434020996,64.2857131958008,59.523811340332,61.3207550048828,59.9056587219238
Antigua and Barbuda,ATG,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,83.3333358764648,75.7142868041992,70.9523773193359,73.1132049560547,79.7169799804688,79.7169799804688,82.5471725463867,81.1320724487305,80.568717956543
Argentina,ARG,Control of Corruption: Percentile Rank,CC.PER.RNK,33.8095245361328,45.7142868041992,44.2857131958008,53.8095245361328,52.8571434020996,47.6190490722656,37.6190490722656,36.3207550048828,41.9811325073242
Argentina,ARG,Regulatory Quality: Percentile Rank,RQ.PER.RNK,19.5238094329834,40.476188659668,43.8095245361328,45.7142868041992,34.761905670166,33.3333320617676,30,25.943395614624,35.3773574829102
Argentina,ARG,Government Effectiveness: Percentile Rank,GE.PER.RNK,50.9523811340332,63.8095245361328,58.5714302062988,52.8571434020996,48.0952377319336,43.3333320617676,37.1428565979004,41.5094337463379,36.3207550048828
Argentina,ARG,Rule of Law: Percentile Rank,RL.PER.RNK,26.6666660308838,42.3809509277344,45.7142868041992,46.6666679382324,37.1428565979004,34.761905670166,34.2857131958008,34.4339637756348,37.7358474731445
Argentina,ARG,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,46.1904754638672,52.8571434020996,53.3333320617676,47.1698112487793,43.8679237365723,45.2830200195312,47.6415100097656,44.3396224975586,41.7061614990234
Armenia,ARM,Control of Corruption: Percentile Rank,CC.PER.RNK,31.4285717010498,30.9523811340332,30,40,47.6190490722656,56.1904754638672,57.6190490722656,56.1320762634277,57.0754699707031
Armenia,ARM,Regulatory Quality: Percentile Rank,RQ.PER.RNK,60,62.3809509277344,62.8571434020996,64.2857131958008,61.4285697937012,59.523811340332,57.1428565979004,51.886791229248,52.8301887512207
Armenia,ARM,Government Effectiveness: Percentile Rank,GE.PER.RNK,41.9047622680664,40,42.3809509277344,47.1428565979004,42.3809509277344,39.523811340332,40,39.6226425170898,43.8679237365723
Armenia,ARM,Rule of Law: Percentile Rank,RL.PER.RNK,38.5714302062988,49.0476188659668,46.1904754638672,48.0952377319336,48.5714302062988,49.523811340332,48.0952377319336,46.2264137268066,49.0566024780273
Armenia,ARM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,37.1428565979004,22.380952835083,25.238094329834,29.7169818878174,30.1886787414551,20.2830181121826,18.8679237365723,19.3396224975586,17.0616111755371
Aruba,ABW,Control of Corruption: Percentile Rank,CC.PER.RNK,88.0952377319336,88.5714263916016,87.6190490722656,86.6666641235352,83.8095245361328,85.2380981445312,78.5714263916016,77.3584899902344,75.4716949462891
Aruba,ABW,Regulatory Quality: Percentile Rank,RQ.PER.RNK,90.476188659668,89.0476226806641,83.8095245361328,77.6190490722656,75.7142868041992,77.6190490722656,79.0476226806641,77.8301849365234,80.1886825561523
Aruba,ABW,Government Effectiveness: Percentile Rank,GE.PER.RNK,75.7142868041992,76.6666641235352,78.0952377319336,80,80,83.8095245361328,82.8571395874023,82.0754699707031,78.301887512207
Aruba,ABW,Rule of Law: Percentile Rank,RL.PER.RNK,85.2380981445312,86.1904754638672,87.1428604125977,86.1904754638672,85.7142868041992,86.6666641235352,86.1904754638672,87.2641525268555,87.2641525268555
Aruba,ABW,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,92.3809509277344,93.3333358764648,95.2380981445312,95.2830200195312,95.7547149658203,96.2264175415039,97.1698150634766,97.6415100097656,97.6303329467773
Australia,AUS,Control of Corruption: Percentile Rank,CC.PER.RNK,94.7619018554688,93.3333358764648,92.8571395874023,92.3809509277344,94.7619018554688,93.8095245361328,94.7619018554688,95.2830200195312,95.7547149658203
Australia,AUS,Regulatory Quality: Percentile Rank,RQ.PER.RNK,96.1904754638672,97.6190490722656,98.0952377319336,98.0952377319336,98.5714263916016,98.0952377319336,98.5714263916016,99.5283050537109,99.5283050537109
Australia,AUS,Government Effectiveness: Percentile Rank,GE.PER.RNK,91.9047622680664,91.4285736083984,91.4285736083984,92.3809509277344,92.3809509277344,92.8571395874023,92.8571395874023,92.9245300292969,93.8679275512695
Australia,AUS,Rule of Law: Percentile Rank,RL.PER.RNK,95.2380981445312,94.7619018554688,93.3333358764648,92.8571395874023,93.3333358764648,91.9047622680664,92.3809509277344,91.0377349853516,91.9811325073242
Australia,AUS,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,76.1904754638672,87.6190490722656,77.6190490722656,83.4905624389648,78.301887512207,74.5283050537109,75.4716949462891,83.0188674926758,79.620849609375
Austria,AUT,Control of Corruption: Percentile Rank,CC.PER.RNK,90.476188659668,90.9523773193359,90.476188659668,90.9523773193359,90.476188659668,90.9523773193359,85.7142868041992,84.9056625366211,83.4905624389648
Austria,AUT,Regulatory Quality: Percentile Rank,RQ.PER.RNK,91.4285736083984,91.4285736083984,90.9523773193359,91.4285736083984,91.4285736083984,90.9523773193359,87.1428604125977,87.2641525268555,90.0943374633789
Austria,AUT,Government Effectiveness: Percentile Rank,GE.PER.RNK,89.0476226806641,90.9523773193359,90.9523773193359,90.9523773193359,91.4285736083984,93.8095245361328,93.8095245361328,91.5094375610352,89.6226425170898
Austria,AUT,Rule of Law: Percentile Rank,RL.PER.RNK,96.1904754638672,95.7142868041992,97.1428604125977,98.5714263916016,98.5714263916016,97.1428604125977,97.1428604125977,95.7547149658203,97.1698150634766
Austria,AUT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,90,77.1428604125977,85.2380981445312,77.3584899902344,77.3584899902344,76.8867950439453,79.2452850341797,68.3962249755859,71.5639801025391
Azerbaijan,AZE,Control of Corruption: Percentile Rank,CC.PER.RNK,16.6666660308838,19.5238094329834,17.619047164917,20.9523811340332,22.8571434020996,15.2380952835083,21.4285717010498,16.9811325073242,12.2641506195068
